AgentID,Episode,Conversation_Length,Conversation_With_Like,People_Around_To_Talk,Action
0,12,0,0,0,2
0,12,0,0,1,3
0,12,1,0,1,4
0,12,2,0,1,2
0,12,0,0,1,3
0,12,1,0,1,4
0,12,2,0,1,2
0,12,0,0,1,3
0,12,1,1,1,4
0,12,2,1,1,4
0,12,3,1,1,4
0,12,4,1,1,4
0,12,5,1,1,1
0,12,0,1,1,3
0,12,1,1,1,4
0,12,2,1,1,4
0,12,3,1,1,4
0,12,4,1,1,4
0,12,5,1,1,1
0,12,0,1,1,3
0,12,1,0,1,4
0,12,2,0,1,2
0,12,0,0,1,3
0,12,1,1,1,4
0,12,2,1,1,4
0,12,3,1,1,4
0,12,4,1,1,4
0,12,5,1,1,1
0,12,0,1,1,3
0,12,1,1,1,4
0,12,2,1,1,4
0,12,3,1,1,4
0,12,4,1,1,4
0,12,5,1,1,1
0,12,0,1,0,1
0,12,0,1,1,3
0,12,1,1,1,4
0,12,2,1,1,4
0,12,3,1,1,4
0,12,4,1,1,4
0,12,5,1,1,1
0,12,0,1,1,3
0,12,1,1,1,4
0,12,2,1,1,4
0,12,3,1,1,4
0,12,4,1,1,4
0,12,5,1,1,1
0,12,0,1,0,1
0,12,0,1,0,1
0,12,0,1,1,3
0,12,1,1,1,4
0,13,0,0,1,3
0,13,1,0,1,4
0,13,2,0,1,2
0,13,0,0,0,2
0,13,0,0,1,3
0,13,1,1,1,4
0,13,2,1,1,4
0,13,3,1,1,4
0,13,4,1,1,4
0,13,5,1,1,1
0,13,0,1,1,3
0,13,1,1,1,4
0,13,2,1,1,4
0,13,3,1,1,4
0,13,4,1,1,4
0,13,5,1,1,1
0,13,0,1,1,3
0,13,1,1,1,4
0,13,2,1,1,4
0,13,3,1,1,4
0,13,4,1,1,4
0,13,5,1,1,1
0,13,0,1,1,3
0,13,1,1,1,4
0,13,2,1,1,4
0,13,3,1,1,4
0,13,4,1,1,4
0,13,5,1,1,1
0,13,0,1,1,3
0,13,1,0,1,4
0,13,2,0,1,2
0,13,0,0,1,3
0,13,1,1,1,4
0,13,2,1,1,4
0,13,3,1,1,4
0,13,4,1,1,4
0,13,5,1,1,1
0,13,0,1,0,1
0,13,0,1,0,1
0,13,0,1,0,1
0,13,0,1,0,1
0,13,0,1,0,1
0,13,0,1,1,3
0,13,1,1,1,4
0,13,2,1,1,4
0,13,3,1,1,4
0,13,4,1,1,4
0,13,5,1,1,1
0,13,0,1,1,3
0,13,1,1,1,4
0,13,2,1,1,4
0,13,3,1,1,4
0,13,4,1,1,4
0,13,5,1,1,1
0,13,0,1,1,3
0,13,1,1,1,4
0,13,2,1,1,4
0,13,3,1,1,4
0,13,4,1,1,4
0,13,5,1,1,1
0,13,0,1,0,1
0,13,0,1,0,1
0,13,0,1,0,1
0,13,0,1,0,1
0,13,0,1,0,1
0,13,0,1,0,1
0,13,0,1,0,1
0,13,0,1,1,3
0,13,1,0,1,4
0,13,2,0,1,2
0,13,0,0,1,3
0,13,1,0,1,4
0,13,2,0,1,2
0,13,0,0,1,3
0,13,1,1,1,4
0,13,2,1,1,4
0,13,3,1,1,4
0,13,4,1,1,4
0,13,5,1,1,1
0,13,0,1,1,3
0,13,1,1,1,4
0,13,2,1,1,4
0,13,3,1,1,4
0,13,4,1,1,4
0,13,5,1,1,1
0,13,0,1,1,3
0,13,1,1,1,4
0,13,2,1,1,4
0,13,3,1,1,4
0,13,4,1,1,4
0,13,5,1,1,1
0,13,0,1,1,3
0,13,1,0,1,4
0,13,2,0,1,2
0,13,0,0,1,3
0,13,1,1,1,4
0,13,2,1,1,4
0,13,3,1,1,4
0,13,4,1,1,4
0,13,5,1,1,1
0,14,0,0,1,3
0,14,1,1,1,4
0,14,2,1,1,4
0,14,3,1,1,4
0,14,4,1,1,4
0,14,5,1,1,1
0,14,0,1,1,3
0,14,1,1,1,4
0,14,2,1,1,4
0,14,3,1,1,4
0,14,4,1,1,4
0,14,5,1,1,1
0,14,0,1,1,3
0,14,1,0,1,4
0,14,2,0,1,2
0,14,0,0,1,3
0,14,1,0,1,4
0,14,2,0,1,2
0,14,0,0,0,2
0,14,0,0,1,3
0,14,1,1,1,4
0,14,2,1,1,4
0,14,3,1,1,4
0,14,4,1,1,4
0,14,5,1,1,1
0,14,0,1,1,3
0,14,1,1,1,4
0,14,2,1,1,4
0,14,3,1,1,4
0,14,4,1,1,4
0,14,5,1,1,1
0,14,0,1,1,3
0,14,1,0,1,4
0,14,2,0,1,2
0,14,0,0,1,3
0,14,1,0,1,4
0,14,2,0,1,2
0,14,0,0,1,3
0,14,1,1,1,4
0,14,2,1,1,4
0,14,3,1,1,4
0,14,4,1,1,4
0,14,5,1,1,1
0,14,0,1,0,1
0,14,0,1,1,3
0,14,1,1,1,4
0,14,2,1,1,4
0,14,3,1,1,4
0,14,4,1,1,4
0,14,5,1,1,1
0,14,0,1,1,3
0,14,1,1,1,4
0,14,2,1,1,4
0,14,3,1,1,4
0,14,4,1,1,4
0,14,5,1,1,1
0,14,0,1,1,3
0,14,1,1,1,4
0,14,2,1,1,4
0,14,3,1,1,4
0,14,4,1,1,4
0,14,5,1,1,1
0,14,0,1,0,1
0,14,0,1,1,3
0,14,1,1,1,4
0,14,2,1,1,4
0,14,3,1,1,4
0,14,4,1,1,4
0,14,5,1,1,1
0,14,0,1,1,3
0,14,1,1,1,4
0,14,2,1,1,4
0,14,3,1,1,4
0,14,4,1,1,4
0,14,5,1,1,1
0,14,0,1,1,3
0,14,1,1,1,4
0,14,2,1,1,4
0,14,3,1,1,4
0,14,4,1,1,4
0,14,5,1,1,1
0,14,0,1,1,3
0,14,1,1,1,4
0,14,2,1,1,4
0,14,3,1,1,4
0,14,4,1,1,4
0,14,5,1,1,1
0,14,0,1,0,1
0,14,0,1,1,3
0,14,1,1,1,4
0,14,2,1,1,4
0,14,3,1,1,4
0,14,4,1,1,4
0,14,5,1,1,1
0,14,0,1,1,3
0,14,1,1,1,4
0,14,2,1,1,4
0,14,3,1,1,4
0,14,4,1,1,4
0,14,5,1,1,1
0,15,0,0,1,3
0,15,1,0,1,4
0,15,2,0,1,2
0,15,0,0,1,3
0,15,1,0,1,4
0,15,2,0,1,2
0,15,0,0,1,3
0,15,1,0,1,4
0,15,2,0,1,2
0,15,0,0,0,2
0,15,0,0,0,2
0,15,0,0,1,3
0,15,1,1,1,4
0,15,2,1,1,4
0,15,3,1,1,4
0,15,4,1,1,4
0,15,5,1,1,1
0,15,0,1,1,3
0,15,1,1,1,4
0,15,2,1,1,4
0,15,3,1,1,4
0,15,4,1,1,4
0,15,5,1,1,1
0,15,0,1,1,3
0,15,1,0,1,4
0,15,2,0,1,2
0,15,0,0,1,3
0,15,1,1,1,4
0,15,2,1,1,4
0,15,3,1,1,4
0,15,4,1,1,4
0,15,5,1,1,1
0,15,0,1,0,1
0,15,0,1,1,3
0,15,1,1,1,4
0,15,2,1,1,4
0,15,3,1,1,4
0,15,4,1,1,4
0,15,5,1,1,1
0,15,0,1,1,3
0,15,1,0,1,4
0,15,2,0,1,2
0,15,0,0,1,3
0,15,1,0,1,4
0,15,2,0,1,2
0,15,0,0,0,2
0,15,0,0,0,2
0,15,0,0,0,2
0,15,0,0,1,3
0,15,1,0,1,4
0,15,2,0,1,2
0,15,0,0,1,3
0,15,1,0,1,4
0,15,2,0,1,2
0,15,0,0,0,2
0,15,0,0,1,3
0,15,1,0,1,4
0,15,2,0,1,2
0,15,0,0,1,3
0,15,1,0,1,4
0,15,2,0,1,2
0,15,0,0,1,3
0,15,1,0,1,4
0,15,2,0,1,2
0,15,0,0,1,3
0,15,1,0,1,4
0,15,2,0,1,2
0,15,0,0,1,3
0,15,1,1,1,4
0,15,2,1,1,4
0,15,3,1,1,4
0,15,4,1,1,4
0,15,5,1,1,1
0,15,0,1,1,3
0,15,1,1,1,4
0,15,2,1,1,4
0,15,3,1,1,4
0,15,4,1,1,4
0,15,5,1,1,1
0,15,0,1,0,1
0,15,0,1,1,3
0,15,1,1,1,4
0,15,2,1,1,4
0,15,3,1,1,4
0,15,4,1,1,4
0,15,5,1,1,1
0,15,0,1,0,1
0,15,0,1,0,1
0,15,0,1,1,3
0,15,1,1,1,4
0,15,2,1,1,4
0,15,3,1,1,4
0,15,4,1,1,4
0,15,5,1,1,1
0,15,0,1,0,1
0,15,0,1,1,3
0,15,1,0,1,4
0,15,2,0,1,2
0,15,0,0,0,2
0,15,0,0,1,3
0,16,0,0,0,2
0,16,0,0,1,3
0,16,1,0,1,4
0,16,2,0,1,2
0,16,0,0,1,3
0,16,1,0,1,4
0,16,2,0,1,2
0,16,0,0,1,3
0,16,1,1,1,4
0,16,2,1,1,4
0,16,3,1,1,4
0,16,4,1,1,4
0,16,5,1,1,1
0,16,0,1,1,3
0,16,1,0,1,4
0,16,2,0,1,2
0,16,0,0,1,3
0,16,1,1,1,4
0,16,2,1,1,4
0,16,3,1,1,4
0,16,4,1,1,4
0,16,5,1,1,1
0,16,0,1,1,3
0,16,1,1,1,4
0,16,2,1,1,4
0,16,3,1,1,4
0,16,4,1,1,4
0,16,5,1,1,1
0,16,0,1,0,1
0,16,0,1,1,3
0,16,1,1,1,4
0,16,2,1,1,4
0,16,3,1,1,4
0,16,4,1,1,4
0,16,5,1,1,1
0,16,0,1,1,3
0,16,1,0,1,4
0,16,2,0,1,2
0,16,0,0,1,3
0,16,1,1,1,4
0,16,2,1,1,4
0,16,3,1,1,4
0,16,4,1,1,4
0,16,5,1,1,1
0,16,0,1,1,3
0,16,1,0,1,4
0,16,2,0,1,2
0,16,0,0,1,3
0,16,1,0,1,4
0,16,2,0,1,2
0,16,0,0,1,3
0,16,1,0,1,4
0,16,2,0,1,2
0,16,0,0,0,2
0,16,0,0,0,2
0,16,0,0,1,3
0,16,1,1,1,4
0,16,2,1,1,4
0,16,3,1,1,4
0,16,4,1,1,4
0,16,5,1,1,1
0,16,0,1,1,3
0,16,1,1,1,4
0,16,2,1,1,4
0,16,3,1,1,4
0,16,4,1,1,4
0,16,5,1,1,1
0,16,0,1,1,3
0,16,1,1,1,4
0,16,2,1,1,4
0,16,3,1,1,4
0,16,4,1,1,4
0,16,5,1,1,1
0,16,0,1,1,3
0,16,1,0,1,4
0,16,2,0,1,2
0,16,0,0,1,3
0,16,1,1,1,4
0,16,2,1,1,4
0,16,3,1,1,4
0,16,4,1,1,4
0,16,5,1,1,1
0,16,0,1,0,1
0,16,0,1,1,3
0,16,1,1,1,4
0,16,2,1,1,4
0,16,3,1,1,4
0,16,4,1,1,4
0,16,5,1,1,1
0,16,0,1,1,3
0,16,1,1,1,4
0,16,2,1,1,4
0,16,3,1,1,4
0,16,4,1,1,4
0,16,5,1,1,1
0,16,0,1,1,3
0,16,1,1,1,4
0,16,2,1,1,4
0,16,3,1,1,4
0,16,4,1,1,4
0,17,0,0,1,3
0,17,1,0,1,4
0,17,2,0,1,2
0,17,0,0,0,2
0,17,0,0,1,3
0,17,1,0,1,4
0,17,2,0,1,2
0,17,0,0,1,3
0,17,1,0,1,4
0,17,2,0,1,2
0,17,0,0,1,3
0,17,1,1,1,4
0,17,2,1,1,4
0,17,3,1,1,4
0,17,4,1,1,4
0,17,5,1,1,1
0,17,0,1,1,3
0,17,1,1,1,4
0,17,2,1,1,4
0,17,3,1,1,4
0,17,4,1,1,4
0,17,5,1,1,1
0,17,0,1,1,3
0,17,1,0,1,4
0,17,2,0,1,2
0,17,0,0,1,3
0,17,1,1,1,4
0,17,2,1,1,4
0,17,3,1,1,4
0,17,4,1,1,4
0,17,5,1,1,1
0,17,0,1,0,1
0,17,0,1,1,3
0,17,1,1,1,4
0,17,2,1,1,4
0,17,3,1,1,4
0,17,4,1,1,4
0,17,5,1,1,1
0,17,0,1,1,3
0,17,1,0,1,4
0,17,2,0,1,2
0,17,0,0,1,3
0,17,1,1,1,4
0,17,2,1,1,4
0,17,3,1,1,4
0,17,4,1,1,4
0,17,5,1,1,1
0,17,0,1,1,3
0,17,1,0,1,4
0,17,2,0,1,2
0,17,0,0,1,3
0,17,1,1,1,4
0,17,2,1,1,4
0,17,3,1,1,4
0,17,4,1,1,4
0,17,5,1,1,1
0,17,0,1,1,3
0,17,1,1,1,4
0,17,2,1,1,4
0,17,3,1,1,4
0,17,4,1,1,4
0,17,5,1,1,1
0,17,0,1,1,3
0,17,1,1,1,4
0,17,2,1,1,4
0,17,3,1,1,4
0,17,4,1,1,4
0,17,5,1,1,1
0,17,0,1,1,3
0,17,1,1,1,4
0,17,2,1,1,4
0,17,3,1,1,4
0,17,4,1,1,4
0,17,5,1,1,1
0,17,0,1,1,3
0,17,1,1,1,4
0,17,2,1,1,4
0,17,3,1,1,4
0,17,4,1,1,4
0,17,5,1,1,1
0,17,0,1,1,3
0,17,1,0,1,4
0,17,2,0,1,2
0,17,0,0,0,2
0,17,0,0,0,2
0,17,0,0,0,2
0,17,0,0,0,2
0,17,0,0,0,2
0,17,0,0,1,3
0,17,1,0,1,4
0,17,2,0,1,2
0,17,0,0,0,2
0,17,0,0,1,3
0,17,1,0,1,4
0,17,2,0,1,2
0,17,0,0,1,3
0,17,1,0,1,4
0,17,2,0,1,2
0,17,0,0,1,3
0,17,1,0,1,4
0,18,0,0,1,3
0,18,1,1,1,4
0,18,2,1,1,4
0,18,3,1,1,4
0,18,4,1,1,4
0,18,5,1,1,1
0,18,0,1,1,3
0,18,1,1,1,4
0,18,2,1,1,4
0,18,3,1,1,4
0,18,4,1,1,4
0,18,5,1,1,1
0,18,0,1,1,3
0,18,1,1,1,4
0,18,2,1,1,4
0,18,3,1,1,4
0,18,4,1,1,4
0,18,5,1,1,1
0,18,0,1,1,3
0,18,1,0,1,4
0,18,2,0,1,2
0,18,0,0,1,3
0,18,1,0,1,4
0,18,2,0,1,2
0,18,0,0,0,2
0,18,0,0,1,3
0,18,1,1,1,4
0,18,2,1,1,4
0,18,3,1,1,4
0,18,4,1,1,4
0,18,5,1,1,1
0,18,0,1,1,3
0,18,1,1,1,4
0,18,2,1,1,4
0,18,3,1,1,4
0,18,4,1,1,4
0,18,5,1,1,1
0,18,0,1,1,3
0,18,1,1,1,4
0,18,2,1,1,4
0,18,3,1,1,4
0,18,4,1,1,4
0,18,5,1,1,1
0,18,0,1,1,3
0,18,1,1,1,4
0,18,2,1,1,4
0,18,3,1,1,4
0,18,4,1,1,4
0,18,5,1,1,1
0,18,0,1,1,3
0,18,1,0,1,4
0,18,2,0,1,2
0,18,0,0,0,2
0,18,0,0,1,3
0,18,1,0,1,4
0,18,2,0,1,2
0,18,0,0,0,2
0,18,0,0,1,3
0,18,1,1,1,4
0,18,2,1,1,4
0,18,3,1,1,4
0,18,4,1,1,4
0,18,5,1,1,1
0,18,0,1,1,3
0,18,1,1,1,4
0,18,2,1,1,4
0,18,3,1,1,4
0,18,4,1,1,4
0,18,5,1,1,1
0,18,0,1,1,3
0,18,1,1,1,4
0,18,2,1,1,4
0,18,3,1,1,4
0,18,4,1,1,4
0,18,5,1,1,1
0,18,0,1,1,3
0,18,1,0,1,4
0,18,2,0,1,2
0,18,0,0,1,3
0,18,1,0,1,4
0,18,2,0,1,2
0,18,0,0,0,2
0,18,0,0,1,3
0,18,1,1,1,4
0,18,2,1,1,4
0,18,3,1,1,4
0,18,4,1,1,4
0,18,5,1,1,1
0,18,0,1,1,3
0,18,1,1,1,4
0,18,2,1,1,4
0,18,3,1,1,4
0,18,4,1,1,4
0,18,5,1,1,1
0,18,0,1,1,3
0,18,1,1,1,4
0,18,2,1,1,4
0,18,3,1,1,4
0,18,4,1,1,4
0,18,5,1,1,1
0,19,0,0,1,3
0,19,1,0,1,4
0,19,2,0,1,2
0,19,0,0,1,3
0,19,1,1,1,4
0,19,2,1,1,4
0,19,3,1,1,4
0,19,4,1,1,4
0,19,5,1,1,1
0,19,0,1,1,3
0,19,1,1,1,4
0,19,2,1,1,4
0,19,3,1,1,4
0,19,4,1,1,4
0,19,5,1,1,1
0,19,0,1,1,3
0,19,1,1,1,4
0,19,2,1,1,4
0,19,3,1,1,4
0,19,4,1,1,4
0,19,5,1,1,1
0,19,0,1,1,3
0,19,1,1,1,4
0,19,2,1,1,4
0,19,3,1,1,4
0,19,4,1,1,4
0,19,5,1,1,1
0,19,0,1,1,3
0,19,1,1,1,4
0,19,2,1,1,4
0,19,3,1,1,4
0,19,4,1,1,4
0,19,5,1,1,1
0,19,0,1,1,3
0,19,1,1,1,4
0,19,2,1,1,4
0,19,3,1,1,4
0,19,4,1,1,4
0,19,5,1,1,1
0,19,0,1,0,1
0,19,0,1,0,1
0,19,0,1,0,1
0,19,0,1,1,3
0,19,1,1,1,4
0,19,2,1,1,4
0,19,3,1,1,4
0,19,4,1,1,4
0,19,5,1,1,1
0,19,0,1,1,3
0,19,1,1,1,4
0,19,2,1,1,4
0,19,3,1,1,4
0,19,4,1,1,4
0,19,5,1,1,1
0,19,0,1,1,3
0,19,1,1,1,4
0,19,2,1,1,4
0,19,3,1,1,4
0,19,4,1,1,4
0,19,5,1,1,1
0,19,0,1,1,3
0,19,1,1,1,4
0,19,2,1,1,4
0,19,3,1,1,4
0,19,4,1,1,4
0,19,5,1,1,1
0,19,0,1,1,3
0,19,1,1,1,4
0,19,2,1,1,4
0,19,3,1,1,4
0,19,4,1,1,4
0,19,5,1,1,1
0,19,0,1,1,3
0,19,1,1,1,4
0,19,2,1,1,4
0,19,3,1,1,4
0,19,4,1,1,4
0,19,5,1,1,1
0,19,0,1,0,1
0,19,0,1,0,1
0,19,0,1,1,3
0,19,1,1,1,4
0,19,2,1,1,4
0,19,3,1,1,4
0,19,4,1,1,4
0,19,5,1,1,1
0,19,0,1,0,1
0,19,0,1,1,3
0,19,1,1,1,4
0,19,2,1,1,4
0,19,3,1,1,4
0,19,4,1,1,4
0,19,5,1,1,1
0,19,0,1,1,3
0,19,1,1,1,4
0,19,2,1,1,4
0,19,3,1,1,4
0,19,4,1,1,4
0,19,5,1,1,1
0,19,0,1,1,3
0,20,0,0,1,3
0,20,1,0,1,4
0,20,2,0,1,2
0,20,0,0,1,3
0,20,1,0,1,4
0,20,2,0,1,2
0,20,0,0,1,3
0,20,1,1,1,4
0,20,2,1,1,4
0,20,3,1,1,4
0,20,4,1,1,4
0,20,5,1,1,1
0,20,0,1,1,3
0,20,1,1,1,4
0,20,2,1,1,4
0,20,3,1,1,4
0,20,4,1,1,4
0,20,5,1,1,1
0,20,0,1,1,3
0,20,1,0,1,4
0,20,2,0,1,2
0,20,0,0,1,3
0,20,1,0,1,4
0,20,2,0,1,2
0,20,0,0,0,2
0,20,0,0,1,3
0,20,1,1,1,4
0,20,2,1,1,4
0,20,3,1,1,4
0,20,4,1,1,4
0,20,5,1,1,1
0,20,0,1,1,3
0,20,1,1,1,4
0,20,2,1,1,4
0,20,3,1,1,4
0,20,4,1,1,4
0,20,5,1,1,1
0,20,0,1,1,3
0,20,1,1,1,4
0,20,2,1,1,4
0,20,3,1,1,4
0,20,4,1,1,4
0,20,5,1,1,1
0,20,0,1,0,1
0,20,0,1,0,1
0,20,0,1,1,3
0,20,1,0,1,4
0,20,2,0,1,2
0,20,0,0,0,2
0,20,0,0,1,3
0,20,1,1,1,4
0,20,2,1,1,4
0,20,3,1,1,4
0,20,4,1,1,4
0,20,5,1,1,1
0,20,0,1,1,3
0,20,1,1,1,4
0,20,2,1,1,4
0,20,3,1,1,4
0,20,4,1,1,4
0,20,5,1,1,1
0,20,0,1,1,3
0,20,1,1,1,4
0,20,2,1,1,4
0,20,3,1,1,4
0,20,4,1,1,4
0,20,5,1,1,1
0,20,0,1,1,3
0,20,1,1,1,4
0,20,2,1,1,4
0,20,3,1,1,4
0,20,4,1,1,4
0,20,5,1,1,1
0,20,0,1,1,3
0,20,1,1,1,4
0,20,2,1,1,4
0,20,3,1,1,4
0,20,4,1,1,4
0,20,5,1,1,1
0,20,0,1,0,1
0,20,0,1,1,3
0,20,1,0,1,4
0,20,2,0,1,2
0,20,0,0,0,2
0,20,0,0,1,3
0,20,1,1,1,4
0,20,2,1,1,4
0,20,3,1,1,4
0,20,4,1,1,4
0,20,5,1,1,1
0,20,0,1,1,3
0,20,1,0,1,4
0,20,2,0,1,2
0,20,0,0,1,3
0,20,1,1,1,4
0,20,2,1,1,4
0,20,3,1,1,4
0,20,4,1,1,4
0,20,5,1,1,1
0,20,0,1,1,3
1,1,0,0,1,3
1,1,1,0,1,4
1,1,2,0,1,2
1,1,0,0,1,3
1,1,1,0,1,4
1,1,2,0,1,2
1,1,0,0,0,2
1,1,0,0,1,3
1,1,1,1,1,4
1,1,2,1,1,4
1,1,3,1,1,4
1,1,4,1,1,4
1,1,5,1,1,1
1,1,0,1,1,3
1,1,1,1,1,4
1,1,2,1,1,4
1,1,3,1,1,4
1,1,4,1,1,4
1,1,5,1,1,1
1,1,0,1,1,3
1,1,1,0,1,4
1,1,2,0,1,2
1,1,0,0,1,3
1,1,1,0,1,4
1,1,2,0,1,2
1,1,0,0,1,3
1,1,1,1,1,4
1,1,2,1,1,4
1,1,3,1,1,4
1,1,4,1,1,4
1,1,5,1,1,1
1,1,0,1,1,3
1,1,1,1,1,4
1,1,2,1,1,4
1,1,3,1,1,4
1,1,4,1,1,4
1,1,5,1,1,1
1,1,0,1,1,3
1,1,1,1,1,4
1,1,2,1,1,4
1,1,3,1,1,4
1,1,4,1,1,4
1,1,5,1,1,1
1,1,0,1,1,3
1,1,1,1,1,4
1,1,2,1,1,4
1,1,3,1,1,4
1,1,4,1,1,4
1,1,5,1,1,1
1,1,0,1,1,3
1,1,1,1,1,4
1,1,2,1,1,4
1,1,3,1,1,4
1,1,4,1,1,4
1,1,5,1,1,1
1,1,0,1,1,3
1,1,1,0,1,4
1,1,2,0,1,2
1,1,0,0,1,3
1,1,1,1,1,4
1,1,2,1,1,4
1,1,3,1,1,4
1,1,4,1,1,4
1,1,5,1,1,1
1,1,0,1,1,3
1,1,1,0,1,4
1,1,2,0,1,2
1,1,0,0,1,3
1,1,1,0,1,4
1,1,2,0,1,2
1,1,0,0,1,3
1,1,1,0,1,4
1,1,2,0,1,2
1,1,0,0,0,2
1,1,0,0,1,3
1,1,1,0,1,4
1,1,2,0,1,2
1,1,0,0,1,3
1,1,1,0,1,4
1,1,2,0,1,2
1,1,0,0,0,2
1,1,0,0,1,3
1,1,1,1,1,4
1,1,2,1,1,4
1,1,3,1,1,4
1,1,4,1,1,4
1,1,5,1,1,1
1,1,0,1,1,3
1,1,1,0,1,4
1,1,2,0,1,2
1,1,0,0,1,3
1,1,1,0,1,4
1,1,2,0,1,2
1,1,0,0,1,3
1,1,1,1,1,4
1,1,2,1,1,4
1,1,3,1,1,4
1,1,4,1,1,4
1,1,5,1,1,1
1,1,0,1,0,1
1,2,0,0,1,3
1,2,1,1,1,4
1,2,2,1,1,4
1,2,3,1,1,4
1,2,4,1,1,4
1,2,5,1,1,1
1,2,0,1,1,3
1,2,1,1,1,4
1,2,2,1,1,4
1,2,3,1,1,4
1,2,4,1,1,4
1,2,5,1,1,1
1,2,0,1,1,3
1,2,1,1,1,4
1,2,2,1,1,4
1,2,3,1,1,4
1,2,4,1,1,4
1,2,5,1,1,1
1,2,0,1,1,3
1,2,1,1,1,4
1,2,2,1,1,4
1,2,3,1,1,4
1,2,4,1,1,4
1,2,5,1,1,1
1,2,0,1,1,3
1,2,1,1,1,4
1,2,2,1,1,4
1,2,3,1,1,4
1,2,4,1,1,4
1,2,5,1,1,1
1,2,0,1,1,3
1,2,1,1,1,4
1,2,2,1,1,4
1,2,3,1,1,4
1,2,4,1,1,4
1,2,5,1,1,1
1,2,0,1,1,3
1,2,1,0,1,4
1,2,2,0,1,2
1,2,0,0,1,3
1,2,1,1,1,4
1,2,2,1,1,4
1,2,3,1,1,4
1,2,4,1,1,4
1,2,5,1,1,1
1,2,0,1,1,3
1,2,1,1,1,4
1,2,2,1,1,4
1,2,3,1,1,4
1,2,4,1,1,4
1,2,5,1,1,1
1,2,0,1,1,3
1,2,1,0,1,4
1,2,2,0,1,2
1,2,0,0,1,3
1,2,1,0,1,4
1,2,2,0,1,2
1,2,0,0,0,2
1,2,0,0,1,3
1,2,1,0,1,4
1,2,2,0,1,2
1,2,0,0,0,2
1,2,0,0,0,2
1,2,0,0,1,3
1,2,1,1,1,4
1,2,2,1,1,4
1,2,3,1,1,4
1,2,4,1,1,4
1,2,5,1,1,1
1,2,0,1,0,1
1,2,0,1,1,3
1,2,1,1,1,4
1,2,2,1,1,4
1,2,3,1,1,4
1,2,4,1,1,4
1,2,5,1,1,1
1,2,0,1,1,3
1,2,1,1,1,4
1,2,2,1,1,4
1,2,3,1,1,4
1,2,4,1,1,4
1,2,5,1,1,1
1,2,0,1,0,1
1,2,0,1,1,3
1,2,1,1,1,4
1,2,2,1,1,4
1,2,3,1,1,4
1,2,4,1,1,4
1,2,5,1,1,1
1,2,0,1,1,3
1,2,1,0,1,4
1,2,2,0,1,2
1,2,0,0,0,2
1,2,0,0,1,3
1,2,1,1,1,4
1,2,2,1,1,4
1,2,3,1,1,4
1,2,4,1,1,4
1,2,5,1,1,1
1,2,0,1,1,3
1,3,0,0,1,3
1,3,1,1,1,4
1,3,2,1,1,4
1,3,3,1,1,4
1,3,4,1,1,4
1,3,5,1,1,1
1,3,0,1,1,3
1,3,1,1,1,4
1,3,2,1,1,4
1,3,3,1,1,4
1,3,4,1,1,4
1,3,5,1,1,1
1,3,0,1,1,3
1,3,1,1,1,4
1,3,2,1,1,4
1,3,3,1,1,4
1,3,4,1,1,4
1,3,5,1,1,1
1,3,0,1,1,3
1,3,1,1,1,4
1,3,2,1,1,4
1,3,3,1,1,4
1,3,4,1,1,4
1,3,5,1,1,1
1,3,0,1,1,3
1,3,1,1,1,4
1,3,2,1,1,4
1,3,3,1,1,4
1,3,4,1,1,4
1,3,5,1,1,1
1,3,0,1,1,3
1,3,1,1,1,4
1,3,2,1,1,4
1,3,3,1,1,4
1,3,4,1,1,4
1,3,5,1,1,1
1,3,0,1,1,3
1,3,1,1,1,4
1,3,2,1,1,4
1,3,3,1,1,4
1,3,4,1,1,4
1,3,5,1,1,1
1,3,0,1,0,1
1,3,0,1,1,3
1,3,1,1,1,4
1,3,2,1,1,4
1,3,3,1,1,4
1,3,4,1,1,4
1,3,5,1,1,1
1,3,0,1,1,3
1,3,1,1,1,4
1,3,2,1,1,4
1,3,3,1,1,4
1,3,4,1,1,4
1,3,5,1,1,1
1,3,0,1,1,3
1,3,1,1,1,4
1,3,2,1,1,4
1,3,3,1,1,4
1,3,4,1,1,4
1,3,5,1,1,1
1,3,0,1,1,3
1,3,1,1,1,4
1,3,2,1,1,4
1,3,3,1,1,4
1,3,4,1,1,4
1,3,5,1,1,1
1,3,0,1,1,3
1,3,1,1,1,4
1,3,2,1,1,4
1,3,3,1,1,4
1,3,4,1,1,4
1,3,5,1,1,1
1,3,0,1,1,3
1,3,1,1,1,4
1,3,2,1,1,4
1,3,3,1,1,4
1,3,4,1,1,4
1,3,5,1,1,1
1,3,0,1,1,3
1,3,1,1,1,4
1,3,2,1,1,4
1,3,3,1,1,4
1,3,4,1,1,4
1,3,5,1,1,1
1,3,0,1,1,3
1,3,1,1,1,4
1,3,2,1,1,4
1,3,3,1,1,4
1,3,4,1,1,4
1,3,5,1,1,1
1,3,0,1,1,3
1,3,1,1,1,4
1,3,2,1,1,4
1,3,3,1,1,4
1,3,4,1,1,4
1,3,5,1,1,1
1,3,0,1,1,3
1,3,1,0,1,4
1,3,2,0,1,2
1,4,0,0,1,3
1,4,1,1,1,4
1,4,2,1,1,4
1,4,3,1,1,4
1,4,4,1,1,4
1,4,5,1,1,1
1,4,0,1,1,3
1,4,1,1,1,4
1,4,2,1,1,4
1,4,3,1,1,4
1,4,4,1,1,4
1,4,5,1,1,1
